SITE_ID,CatAreaSqKm,WsAreaSqKm,CatAreaSqKmRp100,WsAreaSqKmRp100,HydrlCondWs,OMHWs,DamDensWs,DamNIDStorWs,DamNrmStorWs,NABD_DensWs,NABD_NIDStorWs,NABD_NrmStorWs,MineDensWs,MineDensWsRp100,AgKffactWs,FertWs,ManureWs,NPDESDensWs,NPDESDensWsRp100,SuperfundDensWs,HUDen2010Ws,HUDen2010WsRp100,PopDen2010Ws,PopDen2010WsRp100,PctOw2013Ws,PctIce2013Ws,PctUrbOp2013Ws,PctUrbLo2013Ws,PctUrbMd2013Ws,PctUrbHi2013Ws,PctDecid2013Ws,PctConif2013Ws,PctMxFst2013Ws,PctShrb2013Ws,PctGrs2013Ws,PctHay2013Ws,PctCrop2013Ws,PctWdWet2013Ws,PctHbWet2013Ws,PctOw2013_WsRp100,PctIce2013_WsRp100,PctUrbOp2013_WsRp100,PctUrbLo2013_WsRp100,PctUrbMd2013_WsRp100,PctUrbHi2013_WsRp100,PctDecid2013_WsRp100,PctConif2013_WsRp100,PctMxFst2013_WsRp100,PctShrb2013_WsRp100,PctGrs2013_WsRp100,PctHay2013_WsRp100,PctCrop2013_WsRp100,PctWdWet2013_WsRp100,PctHbWet2013_WsRp100,PctFrstLoss2013Ws,PctFrstLoss2013WsRp100,PctImp2013Ws,PctImp2013_RipBuf100WsRp100,PctNOT_PRINCIPLEWs,PctSANDSTONEWs,PctSEMICONSOL_SANDWs,PctVOLCANICWs,PctSANDSTONE_CARBONATEWs,PctUNCONSOL_SAND_GRAVELWs,PctCARBONATEWs,ClayWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs
ORR9-0909,2.1618,155865.2256,0.2277,25929.4284,35.42963406,1.358463009,0.002835783,101669.2216,99523.22675,0.002277609,50233.08275,47411.20922,0.000449106,0.000424228,0.039129874,10.02467736,1.214414439,0.000269464,0.000771324,0.000160395,3.31480979,2.336074237,8.047330466,5.470424537,0.807474916,0.011955521,0.966605472,0.486037406,0.233523866,0.050885308,0.560006888,15.82038399,0.034618755,45.33177694,23.34420854,0.933389853,9.497992604,0.827583635,0.846279403,0.342070016,0.003127335,1.08390087,0.421645238,0.178001224,0.02969406,0.556464253,16.72613809,0.030103633,47.64878928,19.96587283,1.420084139,6.753067877,2.597419772,2.185895853,0.117651451,0.120570726,0.477240614,0.466325895,29.01024095,0.490594998,0,48.94136964,0,21.48315628,0.074638137,21.38757909,3.547913641,18.03154969,2.105351394,45.82904636,10.31693974,0.352109008,0,0,1.067412371,0,0.705687555,0,0.807912602,1.023846463,0.011588858,15.43141699,0,0.769225333
ORR9-0910,8.8236,6671.0745,0.9612,971.6427,6.668456915,1.790934767,0.004946729,30945.93138,30726.82517,0.004646928,2663.295983,2429.397801,0.000299802,0.001029185,0.003281488,0.947543173,0.013014035,0,0,0.000149901,0.363847156,0.287819599,0.623291591,0.480531006,0.221105311,0,0.415282426,0.14052309,0.018132012,0.002428394,6.75E-05,17.3406383,0,73.3379158,5.754849537,0.428760015,0.45892607,0.412813558,1.437569015,0.096980094,0,0.674692456,0.207576304,0.03640227,0.002778799,0,22.93611633,0,63.70212013,5.117807194,0.793902944,0.307705703,1.619484199,4.470439597,0.013126821,0.008614278,0.211594234,0.350992911,27.1837303,0,0,66.4023944,0,6.413875306,0,29.1976606,0.916543504,36.87333427,0,47.21373446,8.753269057,0.753301436,0,0,0,0,1.763783331,0,0,0,0,3.405944575,0,0.320089365
ORR9-0911,1.3923,5299.0479,0.3942,745.7967,10.80689916,4.086269478,0.001887131,272442.9851,245558.299,0.001509705,355168.7311,327035.6786,0.000566139,0,0.011376403,2.394650254,0.154493565,0.000188713,0.001340848,0.000377426,7.312487323,7.96130174,17.49141178,18.57121071,1.462287216,0,1.08211326,0.591711956,0.476932847,0.18847348,0.128366456,75.50834934,1.808322963,10.28139225,3.516320356,3.990297955,0.043275699,0.410354849,0.259552287,0.765208535,0,1.91030612,0.759416071,0.442761412,0.177635541,0.136605592,75.69035905,2.139953153,7.080320951,2.575715339,4.906699104,0.049597967,1.687537636,0.968065426,0.593614185,0.374941321,0.845541762,0.943055259,60.25775876,0,0,32.53597123,0,7.206270017,0,29.19911779,0,45.04113654,0,34.39409181,7.668256783,1.407903861,0,0,3.893657953,0,0.395612578,0,0,0,0,6.547096885,0,0.652243585
ORR9-0912,1.2087,1220.8608,0.3789,194.175,19.06083571,2.995083578,0.021296449,65736.92604,62807.4559,0.009010036,125000.2232,122164.7143,0.000819094,0,0.078459505,40.31250885,0.32491198,0.001638188,0,0.000819094,24.65964296,20.47370575,68.21769436,56.53174275,0.490080442,0,4.174824845,3.230491142,1.938943408,0.659043193,1.025424029,26.03198497,14.54627751,12.70832842,5.579604161,11.8161874,15.72208724,1.164825671,0.839211153,0.537659328,0,4.51170336,2.521900348,0.858864426,0.184936269,1.355735805,16.78748552,22.25677868,8.558980301,2.678099652,15.53140209,15.60926999,5.060023175,3.259327926,1.161434621,0.582618772,3.179402025,1.814215527,45.81920396,0,0,18.7404166,0,35.44037944,0,33.72710365,0,22.61867201,0,42.60662641,0,0,0,0,0,34.77470159,0,0,0,0,0,0,0,0
ORR9-0913,0.9324,3342.0843,0.0486,490.5162,7.321200721,2.528089014,0.003590574,2896.501156,2623.385604,0.002992145,2699.045994,2425.930441,0,0,0.004591013,0.880057693,0.038169594,0,0,0,0.314035599,0.290935765,0.510673175,0.476538159,0.194241061,0,0.584312012,0.136639282,0.054020181,0.001077172,0.000350081,52.62753247,0.000484727,35.15607012,2.769921154,0.358078939,0.579841747,0.996626566,6.371661541,0.214121368,0,0.798138777,0.156141632,0.06183282,0.001651322,0,52.34487668,0.002201762,25.65548294,2.410746067,0.333016524,0.435031504,3.211820527,14.1164145,0.152473712,0.058713657,0.61697564,0.739270997,7.316637704,0,0,82.22315936,0,10.46020293,0,18.69036471,0,4.213897298,0,79.94631374,7.307239378,0.513084006,0,0,0.350808027,0,0,0,0,0,3.555960572,4.112696978,0,0
ORR9-0914,2.2842,6304.9797,0.4194,1112.3973,5.691620115,1.969337016,0.004599539,53911.95535,53337.17725,0.00396512,4456.3888,3893.153217,0.000158605,0.000898959,0.002155438,0.242455642,0.019987344,0,0,0,0.12581721,0.124068679,0.286950835,0.281680755,0.222923795,0,0.19002123,0.033402169,0.016187205,0.000842191,0.000399684,17.78499937,0.000114195,63.67638265,16.01576925,0.130982182,0.170679376,0.355761653,1.343666499,0.053964532,0,0.356392451,0.063430575,0.022411058,0.001375408,0,18.00772979,0,62.14117025,13.46330129,0.353560729,0.308091363,1.291669802,3.894993273,0.026693187,0.041262236,0.202924888,0.348571234,2.771138185,0,0,92.93195821,0,4.296903605,0,31.12248738,0,22.92736327,0,70.79606934,2.363217759,0.876321616,0,0,0,0,0.256525806,0,0,0,0.118563427,2.430207666,0,0.231731119
ORS9-0933,0.504,4.4244,0.18,1.1169,0.663753395,4.627258175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397934741,0.397934741,0.948684627,0.948684627,0,0,0.040683483,0,0,0,0,79.90235964,0.020341741,15.13425549,4.902359642,0,0,0,0,0,0,0.080580177,0,0,0,0,58.01772764,0,31.10394843,10.79774376,0,0,0,0,0.061025224,0,0.098454028,0.020950846,100,0,0,0,0,0,0,24.09732506,0,21.86737185,0,78.13262815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0934,5.0256,213.2082,0.6858,36.927,3.510414341,1.810003123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189180165,0.188291802,0.199873537,0.197929535,0.061207777,0,1.495580376,0.200930358,0.000844245,0,0.000844245,69.11835473,0,17.67427332,10.57754814,0,0,0.526386884,0.340230817,0.02437241,0,2.254447965,0.28028272,0,0,0.004874482,74.82817451,0,13.95564221,6.178406044,0,0,1.37947843,1.094321228,0.002110613,0,0.198874621,0.26946137,68.77305845,0,0,31.22694155,0,0,0,19.93541532,0,13.05371932,0,64.47796098,0,0,0,0,22.4683197,0,0,0,0,0,0,0,0,0
ORS9-0935,13.5306,13.5306,1.9332,1.9332,0.009376,2.106728196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195929524,1.195929524,2.154636366,2.154636366,0,0,3.359052814,0.053212718,0,0,0.039909538,90.23546628,0.352534256,5.67380604,0.286018358,0,0,0,0,0,0,0.186219739,0,0,0,0,96.55493482,1.303538175,1.955307263,0,0,0,0,0,0,0,0.081481974,0.003258845,100,0,0,0,0,0,0,26.04377943,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0936,8.2143,8.2143,1.1421,1.1421,0.184724672,4.438442267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146045414,0.146045414,0.259243244,0.259243244,0,0,0.032869508,0,0,0,0,91.51966692,0.010956503,8.272159527,0.16434754,0,0,0,0,0,0,0.078802206,0,0,0,0,82.50591017,0,17.17888101,0.236406619,0,0,0,0,0.065739016,0,0.153281473,0.036249015,100,0,0,0,0,0,0,25.08784924,0,49.93973924,0,50.06026076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0937,8.1171,9.2619,0.7821,0.873,0.097745585,1.804999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074088457,1.076118595,2.140244942,2.145894645,0,0,0.009717229,0,0,0,0,77.93217374,0,6.189874648,15.71275872,0,0,0.155475658,0,0,0,0,0,0,0,0,97.83505155,0,0.515463918,1.649484536,0,0,0,0,0,0,0.134000583,1.057731959,95.53007482,0,0,0,0,4.469925177,0,19.89,0,88.13526382,0,11.86473618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0939,6.5628,6.5628,0.4644,0.4644,0.173780504,2.012318299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150778553,0.150778553,0.223763293,0.223763293,0,0,3.318705431,0.013713659,0,0,0,88.34339002,0,7.419089413,0.905101481,0,0,0,0,0,0,16.47286822,0,0,0,0,82.94573643,0,0.581395349,0,0,0,0,0,0,0,0.171969281,0.523255814,100,0,0,0,0,0,0,22.44966813,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0940,2.3319,2.3319,0.1944,0.1944,0.321467996,3.596999884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.929698057,1.929698057,4.452255155,4.452255155,0,0,2.006947125,0,0,0,0,97.49131609,0,0.501736781,0,0,0,0,0,0,0,0,0,0,0,0,93.98148148,0,6.018518519,0,0,0,0,0,0,0,0.039752991,0,100,0,0,0,0,0,0,23.48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0941,13.4469,13.4469,1.8207,1.8207,0.606617987,2.00132131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234322847,0.233568863,0.385791291,0.384102925,0,0,0,0,0,0,0,72.99377552,0,11.28438525,14.43678469,0,0,0.093701894,1.191352654,0,0,0,0,0,0,0,92.5852694,0,4.844290657,2.570439941,0,0,0,0,0,0,0.156616023,0.101334652,0,0,0,100,0,0,0,22.35941302,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORS9-0942,2.4732,658.9791,0.2745,56.097,0.219473748,2.598480043,0.004552496,887179.1467,852232.5579,0.003034998,783668.3616,748721.7728,0,0,6.46E-06,0.004052177,0.000117454,0,0,0,0.964992698,0.997933104,1.416510107,1.453720156,5.721258838,0.004233822,0.819312782,0.056132281,0.011199141,0.000136575,0.002321773,77.88907114,0.003141223,9.431725528,1.8494972,0.001092599,0.001502324,0.739006745,2.758129962,2.060003209,0,1.453553666,0.086635649,0.035296005,0,0.001604364,78.84806674,0.004813092,7.291833788,0.341729504,0.009626183,0,3.903417295,5.332905503,0.100109396,0.295202952,0.19569953,0.376881117,0,0,0,97.70417605,0,2.29582395,0,6.983431643,0,0,0,0,64.13953037,0,0,0,19.26470809,0,9.618286832,0,0,0,0,0,0,6.977474703
ORLS-1093,5.6925,263.925,0.4221,36.477,0.369831153,4.871904057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341841111,1.34909506,3.049655918,3.089186533,0.033077579,0,4.923103154,0.317817562,0.050468883,0.004092072,1.261381074,57.02233589,17.74492754,11.77902813,6.236658142,0.033077579,0,0.545609548,0.040238704,0.219590427,0,9.274611399,0.777202073,0.125832717,0.014803849,3.25684678,40.56007895,33.36540834,5.89439921,2.706637059,0.135701949,0,3.36540834,0.261534666,1.581926684,1.06340982,0.367171355,0.755613126,100,0,0,0,0,0,0,22.67137558,0,14.96265985,0,85.03734015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORLS-1095,0.018,416.9439,0.018,83.0673,2.362224627,2.070320089,0.002398404,3591.477702,3591.477702,0.002398404,3591.477702,3591.477702,0,0,0.000531978,0.111543783,0.003432116,0,0,0,0.297647436,0.29606312,0.609589068,0.607038047,0.083752275,0,0.301119647,0.04230785,0.001295138,0,0.002806133,61.10440757,0,9.509336868,28.54031442,0.012951383,0,0.044250557,0.357458162,0.024919553,0,0.963194903,0.143016566,0.004333835,0,0.003250377,69.38145335,0,12.21058106,16.60834047,0.015168424,0,0.160351907,0.485389558,0.000215856,0,0.150782156,0.249542239,0,0,0,100,0,0,0,23.87733014,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORLS-1096,1.2555,114.6771,0.1071,23.5305,2.34751689,2.170510345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036168756,0.036673879,0.070460689,0.072105018,0,0,0.006278498,0.000784812,0,0,0,0.043164677,0,1.810562004,97.9665513,0,0,0.026683619,0.14597509,0,0,0.011474469,0.003824823,0,0,0,0.080321285,0,1.728820042,97.49474087,0,0,0.045897877,0.634920635,0,0,0.087537965,0.332185886,0.347671854,0,0,99.65232815,0,0,0,28.08675519,0,0.045519114,0,99.95448089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORLS-1097,0.6903,252.891,0.0855,36.7668,7.618254747,4.978973797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075922842,1.097123575,1.34450156,1.379282324,0.0875476,0,0.458023417,0.062635681,0.045553223,0.010676537,0.030250187,86.46926937,1.205736859,10.03096196,1.29969038,0.083276985,0,0.206768924,0.004270615,0.350044061,0,1.480955645,0.112601586,0.073435817,0.029374327,0.168902379,84.82081661,2.714677372,8.4181925,0.780867522,0.183589543,0,0.812689709,0.017135024,0.349122745,0.122393028,0.258407773,0.363335944,0,0,0,95.70162639,0,4.298373608,0,17.71132951,0,67.28282145,0,32.71717855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORLS-1104,2.5533,113.7519,0.3816,13.878,0.42272798,2.030941076,0,0,0,0,0,0,0,0,0.003737212,0.694416533,0.009644674,0,0,0,0.175231586,0.175231586,0.268142839,0.268142839,0.000791196,0,0.004747173,0,0,0,0.013450325,76.12171753,0.005538369,16.25669549,7.286911252,0.060922059,0,0.066460428,0.182766178,0.006485084,0,0.006485084,0,0,0,0,80.59014267,0.032425422,11.692607,7.250324254,0.084306096,0,0.168612192,0.168612192,0.54355136,0.246433204,0.276570325,0.501232166,0,0,0,51.8779027,0,48.1220973,0,23.10644413,0,25.60308883,0,74.39691117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORLS-1109,3.0465,40.68,0.225,4.3929,0.361954152,5.463026694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060020928,1.096152024,1.744217194,1.803901368,0,0,4.966814159,0.811946903,0.192477876,0.006637168,0.404867257,35.83849558,3.798672566,28.01106195,25.05088496,0,0,0.884955752,0.015486726,0,0,2.95021512,0.36877689,0.020487605,0,2.17168613,38.96742471,21.61442327,15.71399303,14.05449703,0,0,4.13849621,0,1.659292035,2.151198525,0.684159292,0.305060438,100,0,0,0,0,0,0,20.36481527,0,6.378318584,0,93.62168142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORLS-1110,95.5674,422.55,4.6386,40.4442,0.155340055,2.823602263,0.002366584,349128.4061,251191.4661,0.002366584,349128.4061,251191.4661,0,0,0,0,0,0,0,0,0.445885734,0.446676304,0.217060798,0.216409779,4.482428115,0,1.193823216,0.182747604,0.06112886,0.005324814,0,78.25197018,0,8.747390841,1.489882854,0,0,4.252396166,0.811288605,1.179402733,0,1.809159286,0.287062175,0.100137968,0.015577017,0,65.25657573,0,4.895633985,0.781076149,0,0,20.84427433,4.519560283,0.404898829,0.060082781,0.211853035,0.301125996,0,0,0,98.47539936,0,1.524600639,0,7.000517017,0,0,17.19616613,0,46.35974441,0,0,0,29.714164,0,3.994036209,0,0,0,0,0,0,2.735889244
ORRM-1001,5.1606,6597.6831,0.3204,1036.2573,7.500072884,2.098300764,0.00272823,10456.10533,10322.43141,0.001060979,10053.21399,9989.835723,0.000151568,0,0.038204809,7.86509637,0.208759693,0.000151568,0,0.000303137,2.034282779,2.127002945,4.396949009,4.685239123,0.212188124,0,1.004657226,0.460402531,0.139767246,0.024704127,0.000995804,57.04503449,0.015059832,10.80440647,16.47102299,2.698492748,8.612709816,0.144691702,0.130477622,0.148167834,0,1.727553572,0.733630538,0.151294471,0.012159142,0.000347404,65.62636519,0.019367777,9.339697776,9.926810648,4.326396543,6.583915018,0.592758189,0.379104688,0.185246848,0.171965013,0.438553907,0.648465299,12.28088388,0,0,71.20839738,0,16.51071874,0,23.59757416,0,5.707553611,0,81.47857541,0,0,0,0,0.425904057,0,4.429936927,0,0,0,0,7.958029994,0,0
ORRM-1002,7.3197,14557.7502,0.3312,2424.7305,3.968235323,2.132998458,0.00178599,1073.623892,995.5620274,0.001099071,731.5260107,697.3543511,0.000137384,0,0.001662975,0.29295886,0.002577637,0,0,0.000274768,0.33479815,0.348031691,0.562964334,0.589537121,0.082601362,0,0.920744608,0.121320944,0.021947073,0.002194707,0.001483746,45.9371332,0.000309114,25.10222081,26.33800792,0.191458842,0.121970083,0.371066265,0.783695959,0.166583462,0,2.127947828,0.34326289,0.051444893,0.00389734,0.000668115,49.86609852,0,26.0497115,17.61727747,0.373513675,0.176085548,1.235456889,1.986047522,0.023282444,0.017816413,0.17347028,0.405805924,34.58249064,0,0,59.18818211,0,6.229327249,0,28.43806845,0.151181327,34.12614609,0,61.12659084,0,2.448934726,0,0,0.330968037,0,0.139020795,0,0,0,0,1.677158192,0,0
ORRM-1003,1.0962,5307.2208,0.3861,887.976,6.212198368,2.182966889,0.003014761,1160.473479,1017.933097,0.001884225,425.2272692,387.2738296,0,0,0.001642205,0.317657445,0.003431966,0,0,0,0.542373054,0.575773899,1.014037324,1.082188572,0.029574801,0,0.951565836,0.183367159,0.043972167,0.004443003,0.000305245,44.60239529,0.000610489,28.03323163,23.83973171,0.208176754,0.118434869,0.404805091,1.573331941,0.039224033,0,2.462194924,0.519237006,0.104090651,0.007094786,0,46.16770048,0,27.79615665,17.137051,0.346225574,0.170072164,1.538555096,3.709661072,0.0194339,0.008209681,0.195789593,0.485335077,38.40528738,0,0,48.10432986,0,13.49038276,0,29.03410757,0.414691622,39.14857471,0,54.66398345,0,2.354096517,0,0,0,0,0,0,0,0,0,3.418653695,0,0
ORRM-1004,5.0112,13295.214,0.459,1848.9069,9.698295917,2.731459519,0.004813762,63363.71515,58018.64387,0.002632526,129399.5716,124862.0712,0.00060172,0,0.010746266,1.288056018,0.038448573,0.000225645,0,0.000225645,9.750396609,9.427988846,21.56609908,20.30851843,0.318484531,0,3.267830815,1.033747934,0.5450954,0.219888901,0.084346141,62.3671616,2.065661373,21.41091599,3.644098546,4.094443309,0.029189451,0.422258717,0.302556243,0.563879122,0,4.697126718,1.346417172,0.54343461,0.169056646,0.113272334,60.56827956,3.028465089,16.98729666,2.74555198,5.428407455,0.038357799,1.955468931,1.430726447,0.442160615,0.279310981,1.080614739,1.220297409,74.16469566,0,0,17.64241704,0,8.192887305,0,26.31050831,0.37931394,26.29011688,3.35946078,55.82330905,5.848775356,0.542929207,0,0,1.105340614,0,0,0,0,0,0,6.574422946,0,0.076331227
ORRM-1006,0.4779,12863.9808,0.09,2173.2876,4.297685036,2.123862531,0.001710202,1067.799839,1002.472478,0.001010574,689.1926369,673.534398,0,0,0.001484691,0.286112064,0.002906604,0,0,0.000310946,0.354514436,0.36692174,0.59683595,0.622302128,0.066758495,0,0.934807832,0.118027228,0.022430071,0.002189835,0.001539181,49.02481664,0.000342818,22.49870429,25.74192042,0.177054835,0.1190207,0.407372343,0.881971932,0.142291338,0,2.093496507,0.316883969,0.050439712,0.003520013,0.000496943,52.84487428,0,23.41292979,17.08593469,0.335643566,0.167966725,1.341953085,2.201457368,0.025683341,0.018511126,0.171714995,0.385366437,30.38747073,0,0,62.56300149,0,7.049527779,0,27.44160133,0.171087009,30.03194781,0,65.37064328,0,1.9964652,0,0,0.374545802,0,0.157325328,0,0,0,0,1.897985575,0,0
ORRM-1007,0.0261,10893.8025,0.0036,1529.5059,5.140842259,3.358713954,0.004956947,19427.44708,9123.841286,0.002478473,21066.49703,9954.8985,0.000642567,0,0.017908081,1.275976611,0.116003379,9.18E-05,0,0.000367181,4.091581174,4.3802457,9.112654143,9.813145512,0.439747278,0,2.296578261,0.539134063,0.310684905,0.10868106,0.196204218,65.4199009,3.632748069,12.60140984,7.261514058,6.458017758,0.027924134,0.334098218,0.267286836,0.713936442,0,4.071314795,0.93536089,0.433257564,0.143340408,0.233663695,61.62384205,5.317011199,8.710989608,5.816701982,8.723758437,0.031127699,1.814232949,1.283179097,0.934144896,0.726587586,0.640502965,1.00422254,85.64437624,0,0,10.73889489,0,3.616728869,0,27.16181186,0,59.48783173,2.022335176,30.71229261,3.189588759,0.723028529,0,0,1.396636298,0,0,0,0,0,0,2.304674607,0,0.163612292
ORRM-1008,4.4145,10383.3063,0.4401,1448.2107,5.314348018,3.347057474,0.005200656,20382.59928,9572.415774,0.002600328,22102.23327,10444.33199,0.000674159,0,0.018634822,1.323640525,0.120328262,9.63E-05,0,0.000385234,4.235171258,4.560286624,9.44648934,10.23422961,0.421946524,0,2.206256787,0.552309624,0.323914166,0.11380768,0.161610373,65.68099508,3.152386056,12.73920524,7.214930181,6.716811388,0.029297027,0.320360385,0.257510462,0.705228873,0,3.867883313,0.96418981,0.455154764,0.151013937,0.185131901,62.52983768,4.302965031,8.769683859,5.837465501,9.043808335,0.032875051,1.760089191,1.25242135,0.934254439,0.730397863,0.658919943,1.036593225,85.20327673,0,0,11.26687364,0,3.52984964,0,26.68344054,0,57.49604729,2.12176347,32.22226527,3.346405181,0.758576293,0,0,1.465302049,0,0,0,0,0,0,2.417984144,0,0.171656306
ORRM-1010,22.9743,508645.7001,2.3823,65587.5036,28.27055145,1.390065804,0.001985665,131896.8058,127473.8137,0.001384068,92526.36116,87845.39643,0.000267377,0.000320183,0.04397251,8.134303606,0.586879428,0.000174974,0.000579379,0.000210363,3.572133689,2.497198138,8.260490087,5.55985018,0.97529754,0.027719845,0.797397009,0.504787753,0.257299727,0.052124357,0.199057477,27.76840177,0.032765125,23.89647526,15.08493118,0.963958311,7.748611124,0.525239415,0.547763758,0.447967042,0.00852144,1.378200954,0.742472687,0.285337892,0.044511833,0.269170483,37.33817565,0.053782501,29.89198601,16.03585092,1.757123746,7.371789647,2.203007769,1.998601606,0.312278134,0.232229147,0.601201575,0.677139122,38.67917711,0.331542349,0,24.71971531,0,16.03734766,0.0228715,16.79543034,2.661687083,16.43363836,0.645146651,34.79377641,3.267686013,0.132772576,0,0.732849486,1.955828801,6.301624843,0.403848533,0,0.451557872,4.051189304,0.003551195,7.383235284,0,0.596945595
ORRO-1049,0.0135,2347.5951,0.0108,362.8449,6.176533583,3.235411364,0.001277904,306.3214947,306.3214947,0.000425968,207.5420076,207.5420076,0.000851936,0,0.008237685,1.641516631,0.226865186,0,0,0,1.531444116,1.413363609,3.266240412,2.997753553,0.041135714,0,4.179894565,0.406641673,0.112021021,0.022197184,0.60982833,53.57177224,12.54512756,12.37054039,11.97099108,2.830926849,0.010926075,0.470626302,0.806766039,0.126500331,0,6.48425815,0.795463847,0.133693487,0.01810691,0.749576472,41.34675725,20.569946,9.843214001,9.024682447,5.770399419,0.034229501,2.44269659,2.625750011,1.198647927,0.812578598,0.378355407,0.629252333,97.13046769,0,0,0,0,2.869532314,0,27.07748544,0,96.27539689,0,2.230146076,0,0,0,0,0,0,0,0,0,0,0,1.49445703,0,0
ORRO-1054,3.78,3326.9598,0.7821,488.7936,7.188317519,2.529056465,0.003606897,2909.668773,2635.311626,0.003005747,2711.315971,2436.958823,0,0,0.004480731,0.858324708,0.037224255,0,0,0,0.309996376,0.2877216,0.50483661,0.471890964,0.193473934,0,0.569330594,0.132309985,0.053914087,0.001000914,0.000351672,52.7419628,0.000486931,35.1519847,2.769690815,0.343015867,0.555885887,0.995097686,6.321582245,0.20695852,0,0.796900778,0.153930002,0.061866604,0.001657141,0,52.51222602,0.002209522,25.70999293,2.415927704,0.302704454,0.433066227,3.192942788,13.95018265,0.153139813,0.058920575,0.616407628,0.740751311,7.349899449,0,0,82.38464739,0,10.26545316,0,18.65209526,0,4.072961747,0,80.23005869,7.229870947,0.515416507,0,0,0.352402815,0,0,0,0,0,3.572126119,4.027163178,0,0
ORRO-1058,0.3285,1701.9801,0.2601,260.514,14.24215173,3.735381268,0.001762653,3217.811536,3217.811536,0.001175102,3159.83295,3159.83295,0,0,0.007738504,0.198831467,0.099415733,0,0,0,0.030098639,0.030098639,0.050700638,0.050700638,0.250279072,0,0.130242416,0.097086917,0.005816754,0,0.000105759,7.501127657,0,60.67694329,21.6628091,1.812976544,0.184708388,0.692087998,6.106164226,0.235956609,0,0.167553375,0.060457403,0.003109238,0,0,17.23035998,0,52.20928626,17.68396324,3.088509639,0.124024045,1.490706833,7.696054723,0.008830891,0.009327714,0.175176843,0.197892628,0,0,0,86.35585105,0,13.64414895,0,32.81979415,0,0.882930417,0,84.12179437,1.88981058,0,0,0,0,0,0,0,0,0,8.889586899,4.21587773,0,0
ORRO-1060,9.00E-04,1450.1376,9.00E-04,233.3529,16.95917919,2.926113654,0.019308513,55496.56978,53006.4525,0.008964667,105389.9291,102978.9172,0.001379179,0,0.073956943,38.00870248,0.292464177,0.002068769,0.004285355,0.00068959,98.89267689,91.70419206,251.2795677,232.3983903,0.433386459,0,4.960453408,6.608662516,5.721905287,1.917935236,1.131223685,22.67834446,13.07451789,10.97163469,4.777553523,11.67214063,13.97281886,1.171750874,0.832265848,0.468989243,0,6.192894967,5.88974896,3.565243886,0.912523478,1.556612324,14.94903213,19.82289485,7.37809558,2.362687586,14.79823049,13.4417871,5.017722085,3.400172014,1.001511857,0.512956985,8.023515699,5.534987138,38.57487041,0,0,17.9900997,0,43.43502989,0,32.63518622,0,20.3032526,0,37.47399557,0,0,0,0,0,42.22275183,0,0,0,0,0,0,0,0
